-57.74219042,70.63685574,0
-57.74219042,70.63685574,0
-57.64527711,70.26953977,0
-57.64527711,70.26953977,0
-57.60290094,70.08117838,0
-57.60290094,70.08117838,0
-57.56474069,69.89077466,0
-57.56474069,69.89077466,0
-57.50100831,69.50631675,0
-57.50100831,69.50631675,0
-57.45303172,69.11631734,0
-57.45303172,69.11631734,0
-57.41998497,68.72242996,0
-57.41998497,68.72242996,0
-57.39634486,68.12827042,0
-57.39634486,68.12827042,0
-57.39485599,67.92913659,0
-57.39485599,67.92913659,0
-57.40069883,67.53274386,0
-57.40069883,67.53274386,0
-57.43003043,66.93320585,0
-57.43003043,66.93320585,0
-57.44474543,66.73480446,0
-57.44474543,66.73480446,0
-57.48099858,66.33879881,0
-57.48099858,66.33879881,0
-57.5279506,65.92594796,0
-57.5279506,65.92594796,0
-57.58390735,65.51071728,0
-57.58390735,65.51071728,0
-57.64828649,65.09362892,0
-57.64828649,65.09362892,0
-57.75631585,64.4818275,0
-57.75631585,64.4818275,0
-57.83906198,64.0618853,0
-57.83906198,64.0618853,0
-58.00630934,63.29558938,0
-58.00630934,63.29558938,0
-58.10638941,62.87442239,0
-58.10638941,62.87442239,0
-58.27164814,62.22224887,0
-58.27164814,62.22224887,0
-58.42292391,61.66124246,0
-58.42292391,61.66124246,0
-58.54147186,61.2403195,0
-58.54147186,61.2403195,0
-58.71876522,60.6353838,0
-58.71876522,60.6353838,0
-58.86262298,60.16233153,0
-58.86262298,60.16233153,0
-59.28940048,58.82933904,0
-59.28940048,58.82933904,0
-59.429142,58.41068209,0
-59.429142,58.41068209,0
-59.73758235,57.51003497,0
-59.73758235,57.51003497,0
-60.09501993,56.49822478,0
-60.09501993,56.49822478,0
-60.61331923,55.07483542,0
-60.61331923,55.07483542,0
-61.12122085,53.71424995,0
-61.12122085,53.71424995,0
-61.74956934,52.05945569,0
-61.74956934,52.05945569,0
-61.93309182,51.57973593,0
-61.93309182,51.57973593,0
-62.36133242,50.4635321,0
-62.36133242,50.4635321,0
-62.61258681,49.8095029,0
-62.61258681,49.8095029,0
-62.97343885,48.8695749,0
-62.97343885,48.8695749,0
-63.29090931,48.04067974,0
-63.29090931,48.04067974,0
-63.67399738,47.03619431,0
-63.67399738,47.03619431,0
-64.03096879,46.09430544,0
-64.03096879,46.09430544,0
-64.36704123,45.20092017,0
-64.36704123,45.20092017,0
-64.71917828,44.2564866,0
-64.71917828,44.2564866,0
-65.20058812,42.9488829,0
-65.20058812,42.9488829,0
-65.5448096,42.00034533,0
-65.5448096,42.00034533,0
-65.8435076,41.16682509,0
-65.8435076,41.16682509,0
-66.13870615,40.33255377,0
-66.13870615,40.33255377,0
-66.5741459,39.08077605,0
-66.5741459,39.08077605,0
-67.0801438,37.59047318,0
-67.0801438,37.59047318,0
-67.27961115,36.99127575,0
-67.27961115,36.99127575,0
-67.63164822,35.91597839,0
-67.63164822,35.91597839,0
-67.95856667,34.89539615,0
-67.95856667,34.89539615,0
-68.40797884,33.45410093,0
-68.40797884,33.45410093,0
-68.73418487,32.37722994,0
-68.73418487,32.37722994,0
-69.27927021,30.51266408,0
-69.27927021,30.51266408,0
-69.63397477,29.25018044,0
-69.63397477,29.25018044,0
-70.01431987,27.84769726,0
-70.01431987,27.84769726,0
-70.23609732,27.00430237,0
-70.23609732,27.00430237,0
-70.50017353,25.97315493,0
